character	value_extended	raw_value	window_freq
砉	0.000000	0.000000	10
螮	0.000000	0.000000	16
渝	0.000000	0.000000	41
燑	0.000000	0.000000	2
酹	0.000000	0.000000	23
虐	0.000000	0.000000	18
脾	0.000000	0.000000	11
艑	0.000000	0.000000	9
淄	0.000000	0.000000	16
澧	0.000000	0.000000	16
赀	0.000000	0.000000	15
膂	0.000000	0.000000	7
僬	0.000000	0.000000	1
盬	0.000000	0.000000	2
颢	0.000000	0.000000	26
鷾	0.000000	0.000000	1
桀	0.000000	0.000000	11
笲	0.000000	0.000000	1
勖	0.000000	0.000000	20
辏	0.000000	0.000000	1
壖	0.000000	0.000000	30
婗	0.000000	0.000000	2
畋	0.000000	0.000000	25
谡	0.000000	0.000000	1
殖	0.000000	0.000000	6
矖	0.000000	0.000000	1
栩	0.000000	0.000000	4
琭	0.000000	0.000000	1
鏖	0.000000	0.000000	3
榄	0.000000	0.000000	1
磾	0.000000	0.000000	1
渤	0.000000	0.000000	47
摵	0.000000	0.000000	14
吰	0.000000	0.000000	1
迂	0.000000	0.000000	38
肱	0.000000	0.000000	44
卦	0.000000	0.000000	35
圻	0.000000	0.000000	22
莆	0.000000	0.000000	1
橛	0.000000	0.000000	9
翀	0.000000	0.000000	1
斥	0.000000	0.000000	35
痗	0.000000	0.000000	3
陑	0.000000	0.000000	1
袎	0.000000	0.000000	1
堄	0.000000	0.000000	1
裈	0.000000	0.000000	5
埏	0.000000	0.000000	15
瀵	0.000000	0.000000	2
絸	0.000000	0.000000	1
瞒	0.000000	0.000000	7
褓	0.000000	0.000000	5
愍	0.000000	0.000000	13
飶	0.000000	0.000000	4
矹	0.000000	0.000000	3
迍	0.000000	0.000000	26
墩	0.000000	0.000000	7
铪	0.000000	0.000000	2
劂	0.000000	0.000000	1
粢	0.000000	0.000000	24
郴	0.000000	0.000000	10
轓	0.000000	0.000000	13
蜴	0.000000	0.000000	6
娵	0.000000	0.000000	1
宓	0.000000	0.000000	22
樛	0.000000	0.000000	13
蛦	0.000000	0.000000	2
讦	0.000000	0.000000	5
晬	0.000000	0.000000	3
熇	0.000000	0.000000	2
恺	0.000000	0.000000	12
胃	0.000000	0.000000	5
纺	0.000000	0.000000	7
弧	0.000000	0.000000	46
咎	0.000000	0.000000	17
魉	0.000000	0.000000	22
坯	0.000000	0.000000	4
蒱	0.000000	0.000000	6
侁	0.000000	0.000000	2
瞋	0.000000	0.000000	9
谮	0.000000	0.000000	4
霣	0.000000	0.000000	1
樕	0.000000	0.000000	6
鲠	0.000000	0.000000	10
褾	0.000000	0.000000	1
朏	0.000000	0.000000	2
忭	0.000000	0.000000	3
姻	0.000000	0.000000	48
骜	0.000000	0.000000	4
茏	0.000000	0.000000	44
笃	0.000000	0.000000	5
鄽	0.000000	0.000000	9
锢	0.000000	0.000000	8
駪	0.000000	0.000000	1
秫	0.000000	0.000000	5
缏	0.000000	0.000000	2
笾	0.000000	0.000000	29
拿	0.000000	0.000000	2
苶	0.000000	0.000000	7
杙	0.000000	0.000000	1
诱	0.000000	0.000000	47
眙	0.000000	0.000000	3
榰	0.000000	0.000000	2
镊	0.000000	0.000000	39
俜	0.000000	0.000000	11
堇	0.000000	0.000000	5
炁	0.000000	0.000000	2
駉	0.000000	0.000000	2
艄	0.000000	0.000000	1
丱	0.000000	0.000000	15
旟	0.000000	0.000000	32
亢	0.000000	0.000000	11
衄	0.000000	0.000000	1
鶗	0.000000	0.000000	25
燥	0.000000	0.000000	28
駏	0.000000	0.000000	1
珽	0.000000	0.000000	2
哥	0.000000	0.000000	12
莴	0.000000	0.000000	1
靶	0.000000	0.000000	4
綷	0.000000	0.000000	2
桅	0.000000	0.000000	1
赇	0.000000	0.000000	1
闤	0.000000	0.000000	7
舋	0.000000	0.000000	1
矰	0.000000	0.000000	19
洟	0.000000	0.000000	7
昙	0.000000	0.000000	20
珏	0.000000	0.000000	1
髦	0.000000	0.000000	33
慧	0.000000	0.000000	44
琚	0.000000	0.000000	14
礿	0.000000	0.000000	2
蕡	0.000000	0.000000	1
剁	0.000000	0.000000	1
庑	0.000000	0.000000	15
痾	0.000000	0.000000	20
剌	0.000000	0.000000	28
勣	0.000000	0.000000	2
慝	0.000000	0.000000	10
瑗	0.000000	0.000000	6
萄	0.000000	0.000000	43
鹙	0.000000	0.000000	5
潈	0.000000	0.000000	12
逑	0.000000	0.000000	2
绠	0.000000	0.000000	38
颀	0.000000	0.000000	3
囤	0.000000	0.000000	2
咛	0.000000	0.000000	7
哂	0.000000	0.000000	40
鈋	0.000000	0.000000	2
镗	0.000000	0.000000	2
螊	0.000000	0.000000	2
饘	0.000000	0.000000	4
簌	0.000000	0.000000	6
缙	0.000000	0.000000	30
硬	0.000000	0.000000	16
祎	0.000000	0.000000	1
愆	0.000000	0.000000	45
鷖	0.000000	0.000000	1
岿	0.000000	0.000000	5
窾	0.000000	0.000000	2
眯	0.000000	0.000000	3
蜾	0.000000	0.000000	1
惸	0.000000	0.000000	11
鬖	0.000000	0.000000	1
蜍	0.000000	0.000000	49
憺	0.000000	0.000000	1
螉	0.000000	0.000000	2
丫	0.000000	0.000000	3
愉	0.000000	0.000000	22
麴	0.000000	0.000000	4
飓	0.000000	0.000000	11
鹚	0.000000	0.000000	38
帨	0.000000	0.000000	2
蹻	0.000000	0.000000	3
陕	0.000000	0.000000	41
励	0.000000	0.000000	24
昈	0.000000	0.000000	1
镃	0.000000	0.000000	3
湟	0.000000	0.000000	34
牌	0.000000	0.000000	16
捩	0.000000	0.000000	13
诰	0.000000	0.000000	41
嵂	0.000000	0.000000	1
凘	0.000000	0.000000	2
审	0.000000	0.000000	23
璜	0.000000	0.000000	27
碻	0.000000	0.000000	1
搊	0.000000	0.000000	2
锥	0.000000	0.000000	44
澎	0.000000	0.000000	2
絷	0.000000	0.000000	25
盍	0.000000	0.000000	6
馘	0.000000	0.000000	6
喘	0.000000	0.000000	34
兖	0.000000	0.000000	5
佥	0.000000	0.000000	2
飋	0.000000	0.000000	4
耦	0.000000	0.000000	17
瘕	0.000000	0.000000	1
狈	0.000000	0.000000	10
炀	0.000000	0.000000	39
跕	0.000000	0.000000	8
恁	0.000000	0.000000	5
舥	0.000000	0.000000	1
旸	0.000000	0.000000	11
鵮	0.000000	0.000000	4
適	0.000000	0.000000	2
咬	0.000000	0.000000	25
靦	0.000000	0.000000	6
淙	0.000000	0.000000	25
罙	0.000000	0.000000	1
撞	0.000000	0.000000	29
轰	0.000000	0.000000	24
咩	0.000000	0.000000	2
嚾	0.000000	0.000000	1
蕾	0.000000	0.000000	1
矑	0.000000	0.000000	1
雇	0.000000	0.000000	8
昉	0.000000	0.000000	8
臻	0.000000	0.000000	36
嬿	0.000000	0.000000	1
肾	0.000000	0.000000	2
舻	0.000000	0.000000	29
酢	0.000000	0.000000	2
饩	0.000000	0.000000	2
餭	0.000000	0.000000	1
笴	0.000000	0.000000	2
摴	0.000000	0.000000	6
稙	0.000000	0.000000	1
圄	0.000000	0.000000	15
骦	0.000000	0.000000	10
疚	0.000000	0.000000	3
玛	0.000000	0.000000	9
邵	0.000000	0.000000	40
勩	0.000000	0.000000	3
辑	0.000000	0.000000	9
雺	0.000000	0.000000	1
嶔	0.000000	0.000000	30
饎	0.000000	0.000000	2
曩	0.000000	0.000000	41
怩	0.000000	0.000000	2
妪	0.000000	0.000000	14
肇	0.000000	0.000000	31
鄏	0.000000	0.000000	3
倰	0.000000	0.000000	1
嫡	0.000000	0.000000	3
俛	0.000000	0.000000	1
掿	0.000000	0.000000	1
篌	0.000000	0.000000	34
跼	0.000000	0.000000	46
啘	0.000000	0.000000	1
蒢	0.000000	0.000000	1
篾	0.000000	0.000000	8
剿	0.000000	0.000000	7
枒	0.000000	0.000000	1
劬	0.000000	0.000000	11
栎	0.000000	0.000000	15
椰	0.000000	0.000000	13
薍	0.000000	0.000000	1
侦	0.000000	0.000000	2
蔷	0.000000	0.000000	42
柧	0.000000	0.000000	1
呶	0.000000	0.000000	9
怠	0.000000	0.000000	11
悒	0.000000	0.000000	11
踆	0.000000	0.000000	1
蟟	0.000000	0.000000	1
棼	0.000000	0.000000	13
蜿	0.000000	0.000000	13
咋	0.000000	0.000000	5
靷	0.000000	0.000000	1
椵	0.000000	0.000000	1
殢	0.000000	0.000000	16
埘	0.000000	0.000000	2
谧	0.000000	0.000000	28
餘	0.000000	0.000000	1
聿	0.000000	0.000000	31
玠	0.000000	0.000000	11
徉	0.000000	0.000000	8
淆	0.000000	0.000000	2
钜	0.000000	0.000000	8
葡	0.000000	0.000000	14
涡	0.000000	0.000000	27
焙	0.000000	0.000000	22
侈	0.000000	0.000000	23
恳	0.000000	0.000000	30
碟	0.000000	0.000000	2
罦	0.000000	0.000000	1
舴	0.000000	0.000000	23
邂	0.000000	0.000000	30
稂	0.000000	0.000000	7
伟	0.000000	0.000000	18
鼮	0.000000	0.000000	1
缔	0.000000	0.000000	12
杝	0.000000	0.000000	1
鄹	0.000000	0.000000	1
斝	0.000000	0.000000	31
尨	0.000000	0.000000	1
蟉	0.000000	0.000000	1
腪	0.000000	0.000000	1
睩	0.000000	0.000000	2
汪	0.000000	0.000000	16
溃	0.000000	0.000000	17
蛁	0.000000	0.000000	1
巇	0.000000	0.000000	21
菅	0.000000	0.000000	9
恢	0.000000	0.000000	32
沣	0.000000	0.000000	18
睇	0.000000	0.000000	34
蚓	0.000000	0.000000	9
抄	0.000000	0.000000	38
耜	0.000000	0.000000	11
雳	0.000000	0.000000	49
肄	0.000000	0.000000	1
瀣	0.000000	0.000000	22
氉	0.000000	0.000000	1
崛	0.000000	0.000000	8
塑	0.000000	0.000000	2
涭	0.000000	0.000000	1
釦	0.000000	0.000000	1
琲	0.000000	0.000000	1
蜻	0.000000	0.000000	29
傺	0.000000	0.000000	1
蘘	0.000000	0.000000	1
砑	0.000000	0.000000	10
睐	0.000000	0.000000	7
匙	0.000000	0.000000	18
檞	0.000000	0.000000	1
獯	0.000000	0.000000	5
浐	0.000000	0.000000	48
邱	0.000000	0.000000	1
诟	0.000000	0.000000	10
簉	0.000000	0.000000	2
笮	0.000000	0.000000	3
讣	0.000000	0.000000	2
鹘	0.000000	0.000000	48
魮	0.000000	0.000000	1
鳍	0.000000	0.000000	4
绰	0.000000	0.000000	25
嶰	0.000000	0.000000	4
嗛	0.000000	0.000000	1
齶	0.000000	0.000000	2
臭	0.000000	0.000000	32
镞	0.000000	0.000000	48
殚	0.000000	0.000000	33
湮	0.000000	0.000000	22
裟	0.000000	0.000000	46
黦	0.000000	0.000000	4
婷	0.000000	0.000000	41
牝	0.000000	0.000000	11
麸	0.000000	0.000000	2
霂	0.000000	0.000000	8
醯	0.000000	0.000000	16
脔	0.000000	0.000000	5
郜	0.000000	0.000000	2
跁	0.000000	0.000000	3
汶	0.000000	0.000000	31
鴒	0.000000	0.000000	38
岣	0.000000	0.000000	4
核	0.000000	0.000000	14
攂	0.000000	0.000000	2
淤	0.000000	0.000000	12
蚋	0.000000	0.000000	19
柮	0.000000	0.000000	4
查	0.000000	0.000000	46
诤	0.000000	0.000000	23
偬	0.000000	0.000000	2
虩	0.000000	0.000000	1
呻	0.000000	0.000000	15
胫	0.000000	0.000000	17
窞	0.000000	0.000000	1
盟	0.000000	0.000000	43
駸	0.000000	0.000000	34
鹇	0.000000	0.000000	8
齑	0.000000	0.000000	13
觯	0.000000	0.000000	1
俞	0.000000	0.000000	6
滓	0.000000	0.000000	49
槃	0.000000	0.000000	23
颣	0.000000	0.000000	9
挼	0.000000	0.000000	15
淖	0.000000	0.000000	1
偲	0.000000	0.000000	1
悸	0.000000	0.000000	5
趿	0.000000	0.000000	1
穟	0.000000	0.000000	10
鬲	0.000000	0.000000	5
洺	0.000000	0.000000	2
阕	0.000000	0.000000	38
蜺	0.000000	0.000000	30
详	0.000000	0.000000	16
纾	0.000000	0.000000	4
酩	0.000000	0.000000	49
瘠	0.000000	0.000000	11
铤	0.000000	0.000000	2
暵	0.000000	0.000000	1
柹	0.000000	0.000000	2
挛	0.000000	0.000000	10
准	0.000000	0.000000	40
搏	0.000000	0.000000	40
醄	0.000000	0.000000	2
抡	0.000000	0.000000	8
崚	0.000000	0.000000	10
麂	0.000000	0.000000	1
矍	0.000000	0.000000	13
恇	0.000000	0.000000	1
薨	0.000000	0.000000	9
雹	0.000000	0.000000	19
嵌	0.000000	0.000000	39
馋	0.000000	0.000000	14
臑	0.000000	0.000000	3
喝	0.000000	0.000000	19
蚯	0.000000	0.000000	8
恹	0.000000	0.000000	2
聆	0.000000	0.000000	37
阀	0.000000	0.000000	4
猪	0.000000	0.000000	17
莛	0.000000	0.000000	2
囹	0.000000	0.000000	14
崱	0.000000	0.000000	3
锈	0.000000	0.000000	1
鹈	0.000000	0.000000	24
犁	0.000000	0.000000	47
燮	0.000000	0.000000	14
剔	0.000000	0.000000	10
倖	0.000000	0.000000	2
拇	0.000000	0.000000	1
诠	0.000000	0.000000	15
衿	0.000000	0.000000	40
胄	0.000000	0.000000	41
苴	0.000000	0.000000	9
蹒	0.000000	0.000000	1
覃	0.000000	0.000000	32
猴	0.000000	0.000000	41
鴂	0.000000	0.000000	27
级	0.000000	0.000000	39
噆	0.000000	0.000000	4
这	0.000000	0.000000	25
毅	0.000000	0.000000	19
徨	0.000000	0.000000	18
穾	0.000000	0.000000	2
喓	0.000000	0.000000	2
倭	0.000000	0.000000	5
箄	0.000000	0.000000	1
耍	0.000000	0.000000	2
篯	0.000000	0.000000	1
璇	0.000000	0.000000	37
丙	0.000000	0.000000	14
忾	0.000000	0.000000	2
屼	0.000000	0.000000	2
沱	0.000000	0.000000	42
謇	0.000000	0.000000	13
镵	0.000000	0.000000	2
厘	0.000000	0.000000	21
鸽	0.000000	0.000000	39
玞	0.000000	0.000000	1
芚	0.000000	0.000000	1
绉	0.000000	0.000000	1
箪	0.000000	0.000000	18
漘	0.000000	0.000000	5
坨	0.000000	0.000000	1
鞠	0.000000	0.000000	12
屩	0.000000	0.000000	5
蠮	0.000000	0.000000	1
籺	0.000000	0.000000	2
耴	0.000000	0.000000	1
嘻	0.000000	0.000000	7
飐	0.000000	0.000000	41
瑛	0.000000	0.000000	3
輴	0.000000	0.000000	2
铦	0.000000	0.000000	13
睍	0.000000	0.000000	2
殣	0.000000	0.000000	1
芿	0.000000	0.000000	1
酥	0.000000	0.000000	28
桢	0.000000	0.000000	31
蛆	0.000000	0.000000	4
菢	0.000000	0.000000	1
弼	0.000000	0.000000	17
龂	0.000000	0.000000	3
窑	0.000000	0.000000	5
悫	0.000000	0.000000	2
鸨	0.000000	0.000000	3
佉	0.000000	0.000000	1
邘	0.000000	0.000000	1
纫	0.000000	0.000000	17
醑	0.000000	0.000000	40
喔	0.000000	0.000000	19
奁	0.000000	0.000000	33
俙	0.000000	0.000000	2
鎗	0.000000	0.000000	1
潆	0.000000	0.000000	2
铎	0.000000	0.000000	39
郓	0.000000	0.000000	1
妫	0.000000	0.000000	4
皰	0.000000	0.000000	1
蠀	0.000000	0.000000	1
璎	0.000000	0.000000	4
鼗	0.000000	0.000000	4
郝	0.000000	0.000000	3
欂	0.000000	0.000000	1
砻	0.000000	0.000000	13
鹪	0.000000	0.000000	23
缦	0.000000	0.000000	15
緹	0.000000	0.000000	1
蔵	0.000000	0.000000	1
黐	0.000000	0.000000	3
踊	0.000000	0.000000	27
棉	0.000000	0.000000	4
厕	0.000000	0.000000	24
饽	0.000000	0.000000	2
鶹	0.000000	0.000000	1
臬	0.000000	0.000000	4
瑀	0.000000	0.000000	10
檠	0.000000	0.000000	10
鹬	0.000000	0.000000	3
畹	0.000000	0.000000	19
窭	0.000000	0.000000	3
桦	0.000000	0.000000	7
鼹	0.000000	0.000000	4
綟	0.000000	0.000000	1
鬅	0.000000	0.000000	2
佗	0.000000	0.000000	17
渗	0.000000	0.000000	6
羿	0.000000	0.000000	15
鳸	0.000000	0.000000	2
甄	0.000000	0.000000	33
吭	0.000000	0.000000	4
虙	0.000000	0.000000	1
咄	0.000000	0.000000	34
徭	0.000000	0.000000	23
鲂	0.000000	0.000000	21
釐	0.000000	0.000000	22
苋	0.000000	0.000000	6
訢	0.000000	0.000000	1
錏	0.000000	0.000000	1
穞	0.000000	0.000000	1
艟	0.000000	0.000000	4
嘴	0.000000	0.000000	10
絣	0.000000	0.000000	3
囗	0.000000	0.000000	1
椑	0.000000	0.000000	4
芾	0.000000	0.000000	3
攘	0.000000	0.000000	23
屺	0.000000	0.000000	3
庀	0.000000	0.000000	3
胪	0.000000	0.000000	5
畚	0.000000	0.000000	12
闳	0.000000	0.000000	3
嫚	0.000000	0.000000	1
殽	0.000000	0.000000	7
踠	0.000000	0.000000	10
办	0.000000	0.000000	21
伛	0.000000	0.000000	11
偪	0.000000	0.000000	2
譸	0.000000	0.000000	1
遏	0.000000	0.000000	44
汰	0.000000	0.000000	15
亹	0.000000	0.000000	13
赂	0.000000	0.000000	7
哺	0.000000	0.000000	37
茭	0.000000	0.000000	13
扳	0.000000	0.000000	10
羑	0.000000	0.000000	1
蜊	0.000000	0.000000	2
雎	0.000000	0.000000	5
珈	0.000000	0.000000	1
髵	0.000000	0.000000	2
玃	0.000000	0.000000	4
蕞	0.000000	0.000000	1
祧	0.000000	0.000000	5
嵋	0.000000	0.000000	39
璟	0.000000	0.000000	2
樔	0.000000	0.000000	1
姣	0.000000	0.000000	1
谚	0.000000	0.000000	1
肓	0.000000	0.000000	9
躐	0.000000	0.000000	1
舷	0.000000	0.000000	36
犍	0.000000	0.000000	7
坌	0.000000	0.000000	2
媠	0.000000	0.000000	1
苾	0.000000	0.000000	5
瞀	0.000000	0.000000	1
啧	0.000000	0.000000	14
为	-0.000201	-0.004696	8499
知	-0.000204	-0.004696	8228
嵯	-0.000408	-0.004709	74
骤	-0.000434	-0.004711	98
汀	-0.000664	-0.004725	335
坂	-0.001061	-0.004749	95
啾	-0.001123	-0.004753	64
庭	-0.001364	-0.004768	2396
河	-0.001642	-0.004785	2616
袜	-0.002600	-0.004843	71
夙	-0.002645	-0.004846	128
鲤	-0.002713	-0.004850	121
房	-0.002736	-0.004852	796
闹	-0.002916	-0.004863	69
箧	-0.003348	-0.004889	158
杪	-0.003378	-0.004891	99
下	-0.003757	-0.004914	6963
琢	-0.004069	-0.004934	79
踌	-0.004146	-0.004938	58
量	-0.004366	-0.004952	293
将	-0.004474	-0.004958	4732
艇	-0.004487	-0.004959	132
效	-0.004553	-0.004963	163
川	-0.004682	-0.004971	1807
潦	-0.004744	-0.004975	69
薤	-0.004820	-0.004980	65
鲙	-0.005079	-0.004996	63
槿	-0.005756	-0.005037	120
岭	-0.005829	-0.005042	937
把	-0.006064	-0.005056	814
洒	-0.006484	-0.005082	580
逾	-0.006627	-0.005091	255
猜	-0.006822	-0.005103	131
共	-0.006973	-0.005112	2491
音	-0.007153	-0.005123	1216
徵	-0.007402	-0.005138	75
如	-0.007530	-0.005146	7830
羞	-0.007547	-0.005147	519
叩	-0.007560	-0.005148	79
蛾	-0.008095	-0.005181	402
枉	-0.008105	-0.005181	245
嗔	-0.008184	-0.005186	66
壤	-0.008358	-0.005197	118
草	-0.008402	-0.005199	5173
稠	-0.008682	-0.005217	108
鹃	-0.008829	-0.005226	84
钩	-0.008993	-0.005236	419
城	-0.009159	-0.005246	5158
停	-0.009223	-0.005250	531
尸	-0.009259	-0.005252	84
渴	-0.009296	-0.005254	183
休	-0.009998	-0.005297	1559
遮	-0.010221	-0.005311	295
风	-0.010254	-0.005313	15071
滞	-0.010299	-0.005316	369
匡	-0.010443	-0.005325	161
割	-0.011052	-0.005362	120
山	-0.011507	-0.005390	14898
寄	-0.011550	-0.005393	1770
系	-0.011639	-0.005398	509
烧	-0.011918	-0.005415	686
反	-0.012004	-0.005421	279
甚	-0.012325	-0.005440	393
一	-0.012364	-0.005443	13796
庸	-0.012589	-0.005456	98
沅	-0.012695	-0.005463	51
外	-0.012799	-0.005469	3146
榻	-0.012937	-0.005478	186
劳	-0.012957	-0.005479	1235
洞	-0.014009	-0.005544	1515
伴	-0.014220	-0.005557	983
貂	-0.014356	-0.005565	168
翅	-0.014665	-0.005584	262
夫	-0.014847	-0.005595	1442
邻	-0.015115	-0.005611	1052
扁	-0.015673	-0.005646	242
屏	-0.015870	-0.005658	596
跳	-0.016032	-0.005668	114
过	-0.016448	-0.005693	3375
永	-0.016602	-0.005703	937
惮	-0.016628	-0.005704	72
霹	-0.016792	-0.005714	51
霖	-0.017130	-0.005735	151
箫	-0.017208	-0.005740	407
劲	-0.017236	-0.005742	127
晶	-0.017383	-0.005751	101
兄	-0.017719	-0.005771	455
柚	-0.017877	-0.005781	50
萏	-0.017979	-0.005787	83
菡	-0.017979	-0.005787	83
徼	-0.018212	-0.005801	94
定	-0.018645	-0.005828	1278
垒	-0.018783	-0.005837	218
幅	-0.018808	-0.005838	67
讨	-0.018820	-0.005839	95
疾	-0.018867	-0.005842	542
岂	-0.019210	-0.005863	2410
绢	-0.019617	-0.005888	50
柯	-0.019655	-0.005890	173
徙	-0.019696	-0.005893	54
舌	-0.020079	-0.005916	167
狱	-0.020466	-0.005940	88
稍	-0.020517	-0.005943	331
敲	-0.020826	-0.005962	192
凶	-0.020870	-0.005965	119
奋	-0.021107	-0.005979	92
亭	-0.021195	-0.005985	1393
馔	-0.021458	-0.006001	53
频	-0.021831	-0.006024	1038
渔	-0.022187	-0.006045	887
嚬	-0.022325	-0.006054	87
但	-0.022508	-0.006065	1080
移	-0.022520	-0.006066	1501
姚	-0.022750	-0.006080	93
陂	-0.022962	-0.006093	193
忽	-0.023017	-0.006096	1934
拨	-0.023572	-0.006130	153
砚	-0.023678	-0.006137	143
嚣	-0.023997	-0.006157	93
衔	-0.024047	-0.006160	676
浊	-0.024106	-0.006163	259
鲛	-0.024265	-0.006173	67
廉	-0.024419	-0.006182	83
沟	-0.024522	-0.006189	295
靡	-0.026313	-0.006299	119
寇	-0.026358	-0.006301	171
门	-0.026378	-0.006303	6258
腥	-0.026380	-0.006303	186
沫	-0.026451	-0.006307	73
院	-0.026535	-0.006312	577
流	-0.026586	-0.006315	5094
灰	-0.027148	-0.006350	387
露	-0.027317	-0.006360	2862
树	-0.027333	-0.006361	5056
藜	-0.027534	-0.006374	153
扃	-0.027686	-0.006383	159
追	-0.028148	-0.006411	526
溪	-0.028413	-0.006428	2282
污	-0.028570	-0.006437	150
灶	-0.028620	-0.006440	148
织	-0.029651	-0.006503	375
雠	-0.029679	-0.006505	87
教	-0.029781	-0.006511	1183
饭	-0.029841	-0.006515	298
辽	-0.030372	-0.006548	251
坐	-0.030563	-0.006560	2656
尘	-0.030697	-0.006568	3864
晦	-0.030733	-0.006570	194
刃	-0.031150	-0.006596	155
驺	-0.031269	-0.006603	77
龛	-0.031313	-0.006606	83
减	-0.031546	-0.006620	300
涟	-0.031567	-0.006621	89
至	-0.031771	-0.006634	1936
莫	-0.031858	-0.006639	3564
擒	-0.032105	-0.006654	61
泉	-0.032239	-0.006662	2568
脆	-0.032647	-0.006687	62
朽	-0.033083	-0.006714	188
侬	-0.033508	-0.006740	68
那	-0.034212	-0.006783	878
霰	-0.034363	-0.006793	145
辍	-0.034443	-0.006798	100
歇	-0.034656	-0.006811	525
片	-0.034993	-0.006831	987
我	-0.035364	-0.006854	4694
后	-0.035942	-0.006890	3440
凭	-0.035978	-0.006892	755
琉	-0.036664	-0.006934	83
冉	-0.036924	-0.006950	94
琅	-0.036947	-0.006951	125
弃	-0.037388	-0.006978	537
缝	-0.037422	-0.006980	137
衣	-0.038988	-0.007077	3980
防	-0.038994	-0.007077	306
沦	-0.039344	-0.007098	227
填	-0.039364	-0.007100	117
豺	-0.039496	-0.007108	90
水	-0.039686	-0.007119	10484
沃	-0.040447	-0.007166	118
滔	-0.040762	-0.007185	56
岑	-0.040823	-0.007189	283
髻	-0.041478	-0.007229	163
涓	-0.041635	-0.007239	68
莹	-0.041734	-0.007245	81
松	-0.042065	-0.007265	3215
铄	-0.042766	-0.007308	69
甃	-0.042781	-0.007309	74
朋	-0.042900	-0.007317	209
赴	-0.043742	-0.007368	226
沧	-0.043901	-0.007378	975
还	-0.044144	-0.007393	4770
豹	-0.044369	-0.007407	132
粟	-0.044583	-0.007420	179
雀	-0.044830	-0.007435	472
端	-0.044914	-0.007440	793
舫	-0.045012	-0.007446	76
耆	-0.045428	-0.007472	60
暄	-0.045633	-0.007484	123
漫	-0.045904	-0.007501	534
宽	-0.046445	-0.007534	308
芰	-0.046508	-0.007538	85
此	-0.046540	-0.007540	7632
胶	-0.046838	-0.007558	84
活	-0.047625	-0.007607	161
增	-0.047691	-0.007611	188
截	-0.048017	-0.007631	139
却	-0.048093	-0.007635	2148
浩	-0.048171	-0.007640	453
阡	-0.048628	-0.007668	72
辜	-0.048712	-0.007673	81
菰	-0.049140	-0.007700	92
箕	-0.049182	-0.007702	71
辱	-0.049395	-0.007715	189
秦	-0.049432	-0.007717	1732
澹	-0.049541	-0.007724	402
所	-0.049567	-0.007726	2561
鸱	-0.050278	-0.007769	73
胧	-0.050379	-0.007776	89
麋	-0.050401	-0.007777	135
懒	-0.050705	-0.007796	447
穴	-0.050752	-0.007798	293
霍	-0.051433	-0.007840	114
误	-0.051860	-0.007867	327
战	-0.051962	-0.007873	1056
散	-0.052140	-0.007884	1877
舟	-0.052225	-0.007889	2192
月	-0.052475	-0.007904	10360
事	-0.052577	-0.007910	5583
忌	-0.053113	-0.007943	109
澜	-0.053412	-0.007962	170
烟	-0.053739	-0.007982	5137
栊	-0.054091	-0.008003	84
匣	-0.054457	-0.008026	266
狂	-0.054801	-0.008047	874
搔	-0.054870	-0.008051	109
帙	-0.054874	-0.008051	67
幼	-0.054950	-0.008056	81
篱	-0.055320	-0.008079	421
筇	-0.055707	-0.008103	76
微	-0.055868	-0.008112	2511
干	-0.055890	-0.008114	1140
手	-0.055973	-0.008119	1625
粒	-0.056510	-0.008152	107
慨	-0.056690	-0.008163	98
锋	-0.056729	-0.008165	168
拳	-0.056863	-0.008173	91
藤	-0.056920	-0.008177	335
波	-0.057193	-0.008194	2607
牵	-0.057724	-0.008226	599
珰	-0.057828	-0.008233	64
魔	-0.057958	-0.008241	80
商	-0.058205	-0.008256	530
复	-0.058948	-0.008301	3667
惜	-0.059040	-0.008307	1279
见	-0.059136	-0.008313	7347
偈	-0.059227	-0.008319	99
勉	-0.059400	-0.008329	107
匀	-0.059787	-0.008353	121
使	-0.060078	-0.008371	1810
涂	-0.060118	-0.008373	164
享	-0.060361	-0.008388	112
年	-0.060363	-0.008388	8424
咫	-0.060509	-0.008397	122
磷	-0.060650	-0.008406	74
岸	-0.060795	-0.008415	1489
前	-0.060989	-0.008427	5519
识	-0.061022	-0.008429	1506
脉	-0.061040	-0.008430	198
漂	-0.061528	-0.008460	164
革	-0.061859	-0.008480	66
恍	-0.062358	-0.008511	55
慵	-0.062429	-0.008515	319
狖	-0.062886	-0.008543	86
侵	-0.062899	-0.008544	883
鸟	-0.063180	-0.008561	3319
副	-0.063241	-0.008565	54
纬	-0.063297	-0.008568	53
翳	-0.063312	-0.008569	156
多	-0.063662	-0.008591	6277
漏	-0.063942	-0.008608	735
里	-0.064000	-0.008612	6692
巅	-0.064067	-0.008616	94
存	-0.064182	-0.008623	616
十	-0.064253	-0.008627	3155
帘	-0.064685	-0.008654	1036
缘	-0.065106	-0.008679	1030
峒	-0.065323	-0.008693	59
米	-0.065330	-0.008693	136
妃	-0.065436	-0.008700	272
辞	-0.066016	-0.008735	1515
艰	-0.066385	-0.008758	219
梭	-0.067242	-0.008810	84
欹	-0.067297	-0.008814	348
觉	-0.067635	-0.008835	1701
骸	-0.067847	-0.008848	108
问	-0.068194	-0.008869	2597
羁	-0.068909	-0.008913	486
凝	-0.069229	-0.008932	997
